FechayHora	P2_Hs	P6_Hs
38578.25	0.39	0.86
38578.5	0.36	0.74
38578.75	0.34	0.76
38579	0.34	0.72
38579.25	0.37	0.69
38579.5	0.45	0.83
38579.75	0.47	0.76
38580	0.65	0.99
38580.25	0.71	1.11
38580.5	1.48	2.08
38580.75	1.51	2.13
38581	1.44	1.81
38581.25	1.78	2.23
38581.5	1.84	2.14
38581.75	1.24	1.77
38582	1.23	1.51
38582.25	1.36	1.93
38582.5	1.35	1.58
38582.75	0.72	0.74
38583	1.6	1.7
38583.25	1.42	1.74
38583.5	1.58	2.01
38583.75	1.16	1.45
38584	0.63	0.69
38584.25	0.64	0.7
38584.5	0.59	0.67
38584.75	0.39	0.41
38585	0.36	0.38
38585.25	0.33	0.35
38585.5	0.48	0.53
38585.75	0.4	0.47
38586	0.67	0.76
38586.25	0.77	0.9
38586.5	0.87	1.01
38586.75	0.79	0.94
38587	0.8	0.93
38587.25	0.85	1
38587.5	1	1.18
38587.75	1.02	1.33
38588	0.98	1.23
38588.25	0.96	1.2
38588.5	0.82	1.05
38588.75	0.72	0.87
38589	0.72	0.88
38589.25	1.3	1.5
38589.5	1.14	1.33
38589.75	0.94	1.14
38590	1.22	1.39
38590.25	1.5	1.65
38590.5	1.93	2.03
38590.75	1.4	1.51
38591	1.58	1.68
38591.25	1.62	1.63
38591.5	1.52	1.55
38591.75	1.5	1.55
38592	1.5	1.55
38592.25	1.58	1.69
38592.5	1.93	2.02
38592.75	2.81	2.91
38593	2.49	2.62
38593.25	2.29	2.4
38593.5	1.94	2.03
38593.75	1.8	1.9
38594	1.4	1.48
38594.25	1.25	1.29
38594.5	0.84	0.87
38594.75	0.81	0.84
38595	0.8	0.84
38595.25	0.87	0.94
38595.5	0.73	0.81
38595.75	0.49	0.52
38596	0.39	0.42
38596.25	0.45	0.49
38596.5	0.44	0.5
38596.75	0.6	0.67
38597	0.56	0.68
38597.25	0.87	1.19
38597.5	1.25	1.63
38597.75	1.5	2.01
38598	1.46	1.91
38598.25	1.49	1.95
38598.5	1.51	1.95
38598.75	1.52	1.94
38599	1.52	1.89
38599.25	1.34	1.67
38599.5	0.01	0.82
38599.75	1.36	1.78
38600	1.1	1.39
38600.25	1.04	1.33
38600.5	1.21	1.4
38600.75	1.11	1.29
38601	1.16	1.33
38601.25	1.43	1.65
38601.5	1.45	1.69
38601.75	1.56	1.89
38602	1.62	1.98
38602.25	1.46	1.73
38602.5	1.34	1.57
38602.75	1.27	1.48
38603	1.08	1.41
38603.25	1.09	1.32
38603.5	0.99	1.15
38603.75	0.86	1
38604	0.79	0.92
38604.25	0.78	1
38604.5	0.86	1.04
38604.75	0.83	0.97
38605	0.78	0.86
38605.25	0.96	1.01
38605.5	1.1	1.13
38605.75	0.74	0.78
38606	0.84	0.88
38606.25	1.36	1.35
38606.5	1.46	1.46
38606.75	1.13	1.17
38607	1.1	1.11
38607.25	0.84	0.89
38607.5	0.62	0.67
38607.75	0.67	0.76
38608	0.81	1.34
38608.25	0.79	1.41
38608.5	0.49	0.79
38608.75	0.66	0.85
38609	0.59	0.83
38609.25	0.69	1.15
38609.5	0.79	1.41
38609.75	1.73	1.99
38610	0.71	0.78
38610.25	0.29	0.45
38610.5	0.34	0.7
38610.75	0.24	0.52
38611	0.57	0.74
38611.25	0.3	0.72
38611.5	0.35	0.61
38611.75	0.38	0.66
38612	0.43	0.73
38612.25	0.36	0.57
38612.5	0.47	0.79
38612.75	1.21	1.8
38613	0.21	0.48
38613.25	0.12	0.28
38613.5	0.65	0.95
38613.75	1.11	1.5
38614	0.47	0.76
38614.25	0.75	1.28
38614.5	0.53	0.78
38614.75	0.54	0.79
38615	0.58	0.78
38615.25	0.58	0.74
38615.5	0.58	0.73
38615.75	0.57	0.72
38616	0.54	0.69
38616.25	0.51	0.65
38616.5	0.53	0.73
38616.75	0.54	0.81
38617	0.59	0.85
38617.25	0.53	0.74
38617.5	0.78	1.06
38617.75	0.17	0.41
38618	0.96	1.33
38618.25	0.84	1.25
38618.5	0.9	1.21
38618.75	0.56	1.03
38619	0.42	0.8
38619.25	0.35	0.78
38619.5	0.52	0.96
38619.75	0.37	0.53
38620	0.1	0.24
38620.25	0.41	0.93
38620.5	0.4	0.68
38620.75	0.38	0.59
38621	0.46	0.74
38621.25	0.55	0.88
38621.5	0.45	0.58
38621.75	0.39	0.53
38622	0.82	1.1
38622.25	0.77	1.03
38622.5	0.72	0.97
38622.75	0.74	1
38623	0.59	0.82
38623.25	0.62	0.78
38623.5	0.43	0.58
38623.75	0.21	0.37
38624	0.43	0.57
38624.25	0.53	0.67
38624.5	0.8	0.94
38624.75	0.69	0.81
38625	0.66	0.82
38625.25	0.59	0.72
38625.5	0.63	0.74
38625.75	0.65	0.75
38626	0.66	0.75
38626.25	0.57	0.68
38626.5	0.85	0.95
38626.75	1.25	1.39
38627	1.42	1.57
38627.25	1.48	1.67
38627.5	1.73	1.94
38627.75	1.65	1.81
38628	1.85	1.99
38628.25	1.57	1.68
38628.5	1.3	1.4
38628.75	1.16	1.26
38629	1.02	1.12
38629.25	0.99	1.23
38629.5	1	1.31
38629.75	0.9	1.03
38630	0.96	1.05
38630.25	0.98	1.07
38630.5	1.01	1.14
38630.75	0.89	0.94
38631	0.81	1.13
38631.25	0.84	1.23
38631.5	0.81	1.01
38631.75	0.61	0.84
38632	0.59	0.77
38632.25	0.76	0.95
38632.5	0.42	0.83
38632.75	0.45	0.85
38633	0.65	1.04
38633.25	0.96	1.65
38633.5	0.67	1.06
38633.75	0.74	0.97
38634	0.64	0.69
38634.25	0.41	0.8
38634.5	1.19	1.8
38634.75	1.08	1.8
38635	0.5	0.91
38635.25	0.99	1.51
38635.5	1.16	1.69
38635.75	0.76	1.13
38636	0.36	0.53
38636.25	0.59	0.82
38636.5	0.32	0.49
38636.75	0.51	1.04
38637	0.35	0.65
38637.25	1.51	1.87
38637.5	1.76	2.05
38637.75	0.76	1.36
38638	2.92	2.98
38638.25	2.34	2.47
38638.5	2.31	2.4
38638.75	1.88	2.04
38639	1.24	1.36
38639.25	1.65	1.82
38639.5	0.88	0.9
38639.75	0.68	0.7
38640	0.84	0.87
38640.25	0.8	0.83
38640.5	0.66	0.71
38640.75	0.52	0.54
38641	0.43	0.59
38641.25	0.38	0.64
38641.5	0.34	0.49
38641.75	0.21	0.37
38642	0.06	0.17
38642.25	0.46	0.8
38642.5	0.42	0.69
38642.75	0.45	1.03
38643	0.77	1.06
38643.25	1.24	1.74
38643.5	1.64	2.01
38643.75	1.08	1.25
38644	0.09	0.1
38644.25	0.04	0.04
38644.5	0.45	0.52
38644.75	1.15	1.28
38645	1.6	1.78
38645.25	1.36	1.49
38645.5	1.08	1.23
38645.75	0.93	1.06
38646	1.07	1.22
38646.25	0.92	1.06
38646.5	0.92	1.03
38646.75	0.54	0.56
38647	0.97	1.05
38647.25	1.26	1.3
38647.5	0.98	1.03
38647.75	0.75	0.78
38648	0.59	0.8
38648.25	0.38	0.71
38648.5	0.4	0.55
38648.75	0.41	0.53
38649	0.42	0.53
38649.25	0.65	0.73
38649.5	0.38	0.49
38649.75	0.4	0.52
38650	0.42	0.55
38650.25	0.26	0.37
38650.5	0.47	0.53
38650.75	0.52	0.57
38651	0.65	0.71
38651.25	0.76	0.84
38651.5	0.83	0.91
38651.75	0.84	0.92
38652	0.91	1.06
38652.25	0.81	0.95
38652.5	0.78	0.9
38652.75	0.74	0.84
38653	0.94	1.07
38653.25	1.74	1.78
38653.5	1.61	1.65
38653.75	1.42	1.5
38654	1.18	1.3
38654.25	1.02	1.22
38654.5	1.09	1.46
38654.75	0.89	1.24
38655	1	1.36
38655.25	1.11	1.53
38655.5	1.21	1.65
38655.75	1.74	2.47
38656	1.25	1.63
38656.25	1.46	1.96
38656.5	1.27	1.65
38656.75	0.88	1.42
38657	0.42	0.71
38657.25	0.74	1.24
38657.5	0.71	1
38657.75	0.54	0.84
38658	0.48	0.68
38658.25	0.49	0.64
38658.5	0.52	0.66
38658.75	0.86	1.11
38659	0.68	0.98
38659.25	1.04	1.74
38659.5	1.71	1.96
38659.75	0.78	1.04
38660	1.02	1.4
38660.25	1.51	2.03
38660.5	1.27	1.49
38660.75	0.43	0.44
38661	1.34	1.34
38661.25	1.79	1.85
38661.5	1.43	1.5
38661.75	1.22	1.27
38662	1.28	1.4
38662.25	1.18	1.25
38662.5	0.87	0.94
38662.75	0.4	0.43
38663	0.39	0.41
38663.25	0.37	0.39
38663.5	0.36	0.37
38663.75	0.35	0.36
38664	0.37	0.4
38664.25	0.46	0.58
38664.5	0.55	0.69
38664.75	0.69	0.94
38665	0.75	1.07
38665.25	0.8	1.01
38665.5	0.91	1.17
38665.75	0.93	1.19
38666	0.89	1.11
38666.25	1.01	1.24
38666.5	0.75	1
38666.75	0.73	0.97
38667	0.71	0.95
38667.25	0.7	0.93
38667.5	0.92	1.06
38667.75	0.62	0.77
38668	0.6	0.72
38668.25	0.64	0.78
38668.5	0.71	0.88
38668.75	0.5	0.59
38669	0.68	0.72
38669.25	0.7	0.72
38669.5	0.38	0.39
38669.75	0.5	0.51
38670	0.57	0.61
38670.25	0.71	0.79
38670.5	0.67	0.72
38670.75	0.6	0.71
38671	0.57	0.78
38671.25	0.53	0.67
38671.5	0.52	0.69
38671.75	0.7	1
38672	0.64	0.9
38672.25	0.91	1.16
38672.5	0.52	0.7
38672.75	0.27	0.58
38673	0.15	0.37
38673.25	0.28	0.45
38673.5	0.45	0.59
38673.75	0.56	0.85
38674	0.53	0.72
38674.25	0.58	0.87
38674.5	0.47	0.85
38674.75	0.44	0.74
38675	0.33	0.61
38675.25	0.75	1.19
38675.5	0.72	1.19
38675.75	0.99	1.5
38676	0.88	1.21
38676.25	0.82	1.32
38676.5	1.08	1.37
38676.75	0.63	0.79
38677	0.71	0.91
38677.25	1.13	1.38
38677.5	1.04	1.25
38677.75	0.04	0.05
38678	0.38	0.54
38678.25	1.22	1.42
38678.5	2.68	2.97
38678.75	1.77	2.06
38679	1.58	1.9
38679.25	1.38	1.55
38679.5	1.03	1.19
38679.75	0.94	1
38680	0.88	0.96
38680.25	0.83	0.89
38680.5	0.39	0.44
38680.75	0.79	0.84
38681	0.67	0.7
38681.25	0.63	0.7
38681.5	0.75	0.82
38681.75	0.79	0.81
38682	0.65	0.78
38682.25	0.66	0.95
38682.5	0.68	0.99
38682.75	0.7	0.95
38683	0.52	0.81
38683.25	0.74	1.01
38683.5	0.74	0.76
38683.75	0.17	0.19
38684	1	1.03
38684.25	1.23	1.25
38684.5	1.15	1.27
38684.75	0.87	0.93
38685	0.86	0.99
38685.25	0.72	0.83
38685.5	0.68	0.73
38685.75	0.34	0.35
38686	0.47	0.51
38686.25	0.6	0.66
38686.5	0.78	0.92
38686.75	0.4	0.49
38687	0.58	0.75
38687.25	0.92	1.36
38687.5	0.85	1.34
38687.75	1.32	2.01
38688	0.95	1.21
38688.25	1.08	1.55
38688.5	0.71	1.08
38688.75	0.62	0.83
38689	0.35	0.48
38689.25	0.64	0.98
38689.5	0.39	0.63
38689.75	0.31	0.49
38690	0.95	1.15
38690.25	1.06	1.22
38690.5	0.88	1.11
38690.75	0.72	0.88
38691	1.27	1.49
38691.25	1.37	1.38
38691.5	1.99	2.03
38691.75	1.45	1.52
38692	1.51	1.55
38692.25	1.56	1.6
38692.5	1.57	1.61
38692.75	0.83	0.89
38693	1.09	1.24
38693.25	0.95	1.2
38693.5	0.92	1.05
38693.75	0.67	0.76
38694	0.94	1.16
38694.25	1.68	2.13
38694.5	1.85	1.88
38694.75	1.07	1.13
38695	0.54	0.56
38695.25	1.36	1.36
38695.5	1.1	1.22
38695.75	0.92	1.59
38696	0.55	0.76
38696.25	0.97	1.42
38696.5	0.98	1.32
38696.75	0.81	1.12
38697	0.67	0.9
38697.25	0.6	0.81
38697.5	0.72	0.9
38697.75	0.34	0.41
38698	0.01	0.02
38698.25	0.19	0.47
38698.5	0.19	0.37
38698.75	0.18	0.27
38699	0.29	0.4
38699.25	0.33	0.44
38699.5	0.41	0.52
38699.75	0.45	0.6
38700	0.41	0.52
38700.25	0.46	0.61
38700.5	0.83	0.85
38700.75	0.39	0.45
38701	0.56	0.61
38701.25	0.62	0.74
38701.5	0.55	0.83
38701.75	0.37	0.51
38702	0.61	0.86
38702.25	1.22	1.55
38702.5	1.59	1.89
38702.75	1.37	1.71
38703	1.47	1.57
38703.25	0.82	0.92
38703.5	0.64	0.79
38703.75	0.42	0.56
38704	0.78	0.78
38704.25	1.36	1.39
38704.5	1.51	1.51
38704.75	0.94	0.96
38705	1.36	1.37
38705.25	1.32	1.35
38705.5	0.85	0.95
38705.75	0.69	0.71
38706	0.97	1.11
38706.25	0.93	1.18
38706.5	1.28	1.45
38706.75	0.28	0.29
38707	0.92	0.96
38707.25	0.61	0.69
38707.5	0.99	1.23
38707.75	0.71	0.8
38708	0.9	0.96
38708.25	1.04	1.09
38708.5	0.89	0.96
38708.75	0.81	0.89
38709	1.74	1.86
38709.25	1.56	1.67
38709.5	1	1.03
38709.75	0.62	0.71
38710	0.97	1.09
38710.25	0.67	0.74
38710.5	0.51	0.58
38710.75	0.48	0.6
38711	0.56	0.76
38711.25	0.81	0.95
38711.5	1	1.17
38711.75	0.46	0.57
38712	0.59	0.7
38712.25	0.73	0.93
38712.5	0.32	0.44
38712.75	0	0.02
38713	0.35	0.52
38713.25	0.23	0.36
38713.5	0.46	0.66
38713.75	0.31	0.45
38714	0.23	0.34
38714.25	0.16	0.24
38714.5	0.27	0.34
38714.75	0.31	0.37
38715	0.36	0.43
38715.25	0.64	0.89
38715.5	0.91	1.25
38715.75	0.89	1.29
38716	0.78	1.02
38716.25	0.81	1.04
38716.5	0.76	0.97
38716.75	0.83	1.05
38717	0.88	1.14
38717.25	0.64	0.8
38717.5	0.99	1.07
38717.75	0.67	0.66
38718	0.95	0.97
38718.25	1	1.03
38718.5	0.88	0.92
38718.75	0.77	0.81
38719	0.83	1.05
38719.25	1.13	1.47
38719.5	1.02	1.39
38719.75	1.23	1.7
38720	1.07	1.43
38720.25	0.97	1.21
38720.5	1.5	1.84
38720.75	1.99	2.55
38721	1.66	2.1
38721.25	1.74	2.11
38721.5	1.44	1.76
38721.75	1.04	1.31
38722	0.85	1.08
38722.25	0.8	0.98
38722.5	0.75	0.9
38722.75	1.39	1.62
38723	1.43	1.7
38723.25	1.39	1.64
38723.5	2.71	2.92
38723.75	1.24	1.34
38724	0.57	0.6
38724.25	0.54	0.56
38724.5	0.75	0.85
38724.75	0.4	0.45
38725	0.79	0.86
38725.25	0.5	0.53
38725.5	0.73	0.76
38725.75	0.75	0.79
38726	0.85	0.91
38726.25	0.77	0.82
38726.5	0.74	0.8
38726.75	0.07	0.19
38727	0.81	0.96
38727.25	1.02	1.16
38727.5	0.92	1.11
38727.75	0.07	0.08
38728	0.41	0.47
38728.25	0.38	0.52
38728.5	0.02	0.03
38728.75	0.42	0.52
38729	0.61	0.67
38729.25	0.57	0.69
38729.5	0.39	0.49
38729.75	0.02	0.08
38730	0.38	0.87
38730.25	0.51	0.92
38730.5	0.38	0.68
38730.75	0.4	0.86
38731	0.28	0.46
38731.25	0.35	0.48
38731.5	0.38	0.48
38731.75	0.63	0.69
38732	0.87	0.94
38732.25	0.68	0.76
38732.5	1.01	1.05
38732.75	1.18	1.18
38733	1.08	1.11
38733.25	1.28	1.35
38733.5	1.13	1.28
38733.75	0.69	0.81
38734	0.66	0.73
38734.25	0.62	0.92
38734.5	0.35	0.54
38734.75	0.67	0.84
38735	0.65	0.81
38735.25	0.64	0.79
38735.5	0.61	0.74
38735.75	0.57	0.67
38736	0.52	0.61
38736.25	0.75	0.82
38736.5	2.73	2.85
38736.75	3.15	3.29
38737	3.62	3.75
38737.25	3.66	3.8
38737.5	2.43	2.53
38737.75	1.37	1.45
38738	1.08	1.14
38738.25	0.98	1.12
38738.5	0.84	1.06
38738.75	1.13	1.52
38739	1.48	1.87
38739.25	2.45	3.04
38739.5	1.9	2.42
38739.75	1.52	1.86
38740	1.2	1.49
38740.25	1.14	1.44
38740.5	1.07	1.35
38740.75	0.71	1
38741	0.63	0.88
38741.25	0.67	0.84
38741.5	0.66	0.8
38741.75	0.75	0.93
38742	1.42	1.5
38742.25	1.53	1.75
38742.5	0.68	0.84
38742.75	0.75	1.1
38743	0.65	0.94
38743.25	0.85	0.9
38743.5	0.43	0.51
38743.75	0.32	0.43
38744	0.63	1.04
38744.25	0.98	1.49
38744.5	1.1	1.15
38744.75	0.06	0.08
38745	0.67	0.76
38745.25	0.56	0.59
38745.5	0.92	1.11
38745.75	0.99	1.47
38746	2.12	2.12
38746.25	1.41	1.45
38746.5	1.38	1.44
38746.75	0.68	0.78
38747	0.38	0.49
38747.25	0.84	1.27
38747.5	0.58	0.82
38747.75	0.72	1.32
38748	0.8	1.15
38748.25	1.54	1.75
38748.5	1.11	1.21
38748.75	0.49	0.59
38749	0.43	0.51
38749.25	0.27	0.56
38749.5	0.61	1.28
38749.75	0.65	0.91
38750	1.12	1.54
38750.25	1.45	2
38750.5	1.32	1.83
38750.75	0.97	1.19
38751	1.24	1.38
38751.25	0.86	0.9
38751.5	0.38	0.41
38751.75	0.27	0.28
38752	0.88	1.03
38752.25	1.76	2.14
38752.5	1.86	2.34
38752.75	1.51	1.82
38753	1.38	1.59
38753.25	2.48	2.58
38753.5	2.5	2.61
38753.75	1.87	1.97
38754	1.56	1.65
38754.25	1.51	1.6
38754.5	1.35	1.52
38754.75	1.44	1.78
38755	1.3	1.6
38755.25	1.28	1.57
38755.5	1.71	1.95
38755.75	1.18	1.22
38756	1.51	1.61
38756.25	2.12	2.18
38756.5	1.6	1.66
38756.75	1.31	1.37
38757	1.11	1.18
38757.25	1.09	1.18
38757.5	0.97	1.04
38757.75	0.96	1.11
38758	1.34	1.43
38758.25	1.01	1.04
38758.5	1.07	1.12
38758.75	0.98	1.09
38759	1.25	1.6
38759.25	2.32	2.9
38759.5	1.87	2.44
38759.75	1.42	1.8
38760	0.96	1.33
38760.25	1.01	1.25
38760.5	0.84	1.05
38760.75	0.62	1.17
38761	0.45	0.8
38761.25	0.86	1.08
38761.5	0.66	0.85
38761.75	0.37	0.46
38762	0.41	0.46
38762.25	0.4	0.75
38762.5	0.12	0.28
38762.75	0.57	0.74
38763	0.62	0.87
38763.25	0.61	0.87
38763.5	0.57	0.88
38763.75	0.65	0.88
38764	0.4	0.45
38764.25	0.3	0.48
38764.5	0.36	0.82
38764.75	0.44	0.82
38765	0.3	0.49
38765.25	0.35	0.52
38765.5	0.41	0.55
38765.75	0.49	0.78
38766	0.58	0.81
38766.25	0.81	1.12
38766.5	0.87	1.16
38766.75	0.9	1.25
38767	0.78	1.07
38767.25	0.95	1.48
38767.5	0.68	1.04
38767.75	0.26	0.64
38768	0.35	0.63
38768.25	0.71	0.86
38768.5	0.89	1
38768.75	0.48	0.53
38769	0.59	0.62
38769.25	0.44	0.45
38769.5	0.56	0.57
38769.75	0.49	0.51
38770	0.49	0.58
38770.25	0.34	0.38
38770.5	0.31	0.35
38770.75	0.31	0.36
38771	0.29	0.31
38771.25	0.55	0.68
38771.5	0.53	0.66
38771.75	0.52	0.67
38772	0.46	0.61
38772.25	0.59	0.78
38772.5	0.74	0.95
38772.75	0.86	1.16
38773	0.79	1.01
38773.25	1.28	1.55
38773.5	1.18	1.55
38773.75	0.9	1.24
38774	0.9	1.41
38774.25	0.71	0.92
38774.5	0.7	0.99
38774.75	0.69	0.89
38775	1.07	1.25
38775.25	1.28	1.57
38775.5	1.48	1.88
38775.75	1.33	1.7
38776	1.45	1.5
38776.25	1.18	1.3
38776.5	1.73	1.9
38776.75	1.03	1.33
38777	1.09	1.29
38777.25	0.94	1.28
38777.5	1.22	1.55
38777.75	0.59	0.68
38778	0.63	0.79
38778.25	0.56	0.84
38778.5	0.25	0.64
38778.75	0.28	0.56
38779	0.34	0.54
38779.25	0.31	0.52
38779.5	0.39	0.6
38779.75	0.38	0.6
38780	0.23	0.43
38780.25	0.58	0.81
38780.5	0.54	0.8
38780.75	0.51	0.78
38781	0.43	0.53
38781.25	0.52	0.86
38781.5	0.56	1.1
38781.75	0.61	0.94
38782	0.76	1.05
38782.25	1.02	1.47
38782.5	0.55	0.92
38782.75	0.95	1.67
38783	0.9	1.38
38783.25	1.28	2.02
38783.5	0.99	1.55
38783.75	0.91	1.35
38784	0.63	0.95
38784.25	0.35	0.5
38784.5	0.2	0.36
38784.75	0.87	1.08
38785	0.65	0.83
38785.25	1.72	1.74
38785.5	1.18	1.24
38785.75	0.71	0.87
38786	0.69	1.1
38786.25	0.74	1.44
38786.5	0.58	0.89
38786.75	0.65	0.99
38787	0.56	0.86
38787.25	0.5	0.69
38787.5	0.64	1.07
38787.75	0.35	0.7
38788	0.64	1.11
38788.25	1.06	1.57
38788.5	0.43	0.95
38788.75	1.13	1.57
38789	0.84	1.09
38789.25	0.75	1.02
38789.5	0.82	1.09
38789.75	0.63	0.95
38790	0.86	1.58
38790.25	1.06	1.59
38790.5	0.52	1.11
38790.75	0.34	0.66
38791	0.47	0.83
38791.25	0.63	1.05
38791.5	0.42	0.93
38791.75	0.52	0.99
38792	0.63	0.95
38792.25	0.64	0.98
38792.5	0.81	1.23
38792.75	0.89	1.28
38793	0.6	0.93
38793.25	0.86	1.26
38793.5	0.66	1.4
38793.75	1.24	2.08
38794	1.64	1.99
38794.25	1.38	1.63
38794.5	0.41	0.56
38794.75	1.09	1.58
38795	0.63	0.97
38795.25	2.18	2.24
38795.5	2.09	2.15
38795.75	1.49	1.53
38796	1.43	1.5
38796.25	0.62	0.78
38796.5	0.62	1.04
38796.75	0.73	1.45
38797	0.45	0.79
38797.25	0.48	0.71
38797.5	0.95	1.3
38797.75	0.67	0.9
38798	0.52	0.88
38798.25	0.64	1.1
38798.5	0.54	0.88
38798.75	0.58	0.77
38799	0.62	0.78
38799.25	0.96	1.28
38799.5	0.67	0.91
38799.75	0.89	1.25
38800	1.27	1.66
38800.25	1.55	1.96
38800.5	1.4	1.85
38800.75	1.43	1.68
38801	1.61	1.76
38801.25	1.45	1.65
38801.5	0.92	1.21
38801.75	0.42	0.54
38802	0.4	0.74
38802.25	1.9	2.25
38802.5	1.32	1.74
38802.75	1	1.39
38803	1.32	1.55
38803.25	1.54	1.65
38803.5	1.54	1.69
38803.75	0.85	1.09
38804	0.55	0.69
38804.25	0.93	1.36
38804.5	0.72	1.37
38804.75	0.38	0.78
38805	0.39	0.82
38805.25	0.38	0.69
38805.5	0.53	0.89
38805.75	0.53	0.8
38806	0.59	0.64
38806.25	0.55	0.76
38806.5	0.78	1.2
38806.75	0.32	0.57
38807	0.29	0.63
38807.25	0.35	0.64
38807.5	0.27	0.58
38807.75	0.45	0.96
38808	0.65	0.78
38808.25	0.79	0.92
38808.5	1.82	2.08
38808.75	2.19	2.81
38809	1.59	2.39
38809.25	1.1	1.53
38809.5	1.05	1.64
38809.75	1.14	1.57
38810	1.08	1.31
38810.25	1.03	1.17
38810.5	1.02	1.21
38810.75	1.06	1.27
38811	1.03	1.46
38811.25	1.23	1.6
38811.5	1.04	1.93
38811.75	1.32	1.93
38812	0.7	1.45
38812.25	1.69	2.43
38812.5	0.66	1.4
38812.75	1.56	2.54
38813	1.76	2.47
38813.25	1.54	1.93
38813.5	1.06	1.82
38813.75	1.29	2.11
38814	1.05	1.66
38814.25	1.81	2.52
38814.5	1.6	2.3
38814.75	1.51	2.32
38815	1.06	1.83
38815.25	1.16	2.03
38815.5	0.68	1.43
38815.75	0.42	0.91
38816	0.59	0.84
38816.25	0.68	1.07
38816.5	0.4	0.53
38816.75	0.38	0.7
38817	0.35	0.62
38817.25	0.39	0.53
38817.5	0.68	0.73
38817.75	0.41	0.49
38818	0.4	0.65
38818.25	0.83	1.71
38818.5	0.66	1.13
38818.75	1.05	1.88
38819	1.12	1.68
38819.25	2.13	2.5
38819.5	1.78	1.97
38819.75	1.23	1.44
38820	0.8	1.2
38820.25	1.07	1.77
38820.5	1.71	1.88
38820.75	1.97	2.05
38821	2.36	2.4
38821.25	2.12	2.3
38821.5	2.29	2.39
38821.75	1.79	1.83
38822	1.71	1.77
38822.25	1.41	1.47
38822.5	1.17	1.27
38822.75	1.03	1.11
38823	1.03	1.24
38823.25	0.99	1.26
38823.5	0.95	1.08
38823.75	0.9	1.03
38824	0.91	1.03
38824.25	0.96	1.11
38824.5	1.06	1.24
38824.75	1	1.16
38825	0.87	1.02
38825.25	0.87	0.97
38825.5	0.82	0.93
38825.75	0.97	1.06
38826	0.76	0.89
38826.25	0.85	0.99
38826.5	1.07	1.37
38826.75	0.68	0.95
38827	0.9	1.1
38827.25	1.31	1.45
38827.5	1.59	1.69
38827.75	1.76	1.83
38828	1.8	1.89
38828.25	1.86	1.96
38828.5	1.6	1.69
38828.75	1.4	1.46
38829	1.51	1.6
38829.25	1.7	1.85
38829.5	2.03	2.33
38829.75	1.85	2
38830	1.48	1.61
38830.25	1.37	1.43
38830.5	0.94	1.39
38830.75	1.07	1.36
38831	1.15	1.4
38831.25	0.82	1
38831.5	0.85	0.97
38831.75	0.51	1.08
38832	0.72	1.03
38832.25	0.84	1.12
38832.5	0.38	0.67
38832.75	0.65	1.25
38833	0.48	0.87
38833.25	0.43	0.63
38833.5	1.19	1.27
38833.75	1.4	1.6
38834	1.55	1.69
38834.25	1.2	1.37
38834.5	1.04	1.1
38834.75	1.3	1.41
38835	2.53	3.02
38835.25	3.27	4.01
38835.5	2.3	2.78
38835.75	1.93	2.56
38836	2.49	2.66
38836.25	3.03	3.17
38836.5	2.19	2.25
38836.75	0.99	1.04
38837	0.95	1
38837.25	1.06	1.22
38837.5	1.03	1.17
38837.75	1.3	1.42
38838	1.18	1.36
38838.25	1.17	1.35
38838.5	1.08	1.22
38838.75	0.99	1.12
38839	0.91	1.05
38839.25	0.86	1.03
38839.5	0.78	0.91
38839.75	0.88	1.22
38840	0.85	1.15
38840.25	0.79	1.18
38840.5	0.72	0.96
38840.75	1.02	1.21
38841	0.8	1.07
38841.25	1.15	1.75
38841.5	1.32	1.79
38841.75	1.02	1.34
38842	0.57	0.74
38842.25	0.87	1.41
38842.5	0.79	1.19
38842.75	0.85	1.2
38843	0.65	0.88
38843.25	0.37	0.62
38843.5	0.28	0.69
38843.75	0.48	1
38844	0.38	0.67
38844.25	0.37	0.65
38844.5	0.35	0.65
38844.75	0.34	0.58
38845	0.28	0.46
38845.25	0.46	0.97
38845.5	0.63	1.1
38845.75	0.96	1.56
38846	1.42	1.92
38846.25	1.5	1.95
38846.5	1.24	1.74
38846.75	0.95	1.38
38847	0.7	1.06
38847.25	0.72	1.42
38847.5	0.96	1.6
38847.75	0.67	1.05
38848	0.75	1.13
38848.25	0.83	1.28
38848.5	0.48	0.65
38848.75	0.27	0.69
38849	0.45	0.83
38849.25	0.66	1.02
38849.5	0.51	0.76
38849.75	0.52	0.78
38850	0.57	0.86
38850.25	1.1	1.19
38850.5	0.48	0.66
38850.75	0.62	0.87
38851	0.54	0.83
38851.25	0.02	0.85
38851.5	1.03	1.66
38851.75	0.92	1.25
38852	0.81	1.11
38852.25	0.76	1.01
38852.5	1.08	1.24
38852.75	0.71	0.98
38853	1.09	1.49
38853.25	1.1	1.62
38853.5	1.02	1.8
38853.75	1.48	2.41
38854	0.96	1.39
38854.25	0.75	1.2
38854.5	1.18	1.64
38854.75	2.93	2.94
38855	1.68	1.77
38855.25	1.52	1.98
38855.5	1.52	2.01
38855.75	1.99	2.63
38856	2.24	2.31
38856.25	1.52	1.66
38856.5	1.09	1.2
38856.75	1.37	1.8
38857	1.38	1.85
38857.25	1.63	2.16
38857.5	2.13	2.5
38857.75	3.01	3.23
38858	2.09	2.16
38858.25	1.74	1.85
38858.5	1.7	1.75
